"id_venda","data_venda","total_venda","cliente_id"
"2400","2021-03-01","3174.99","7325"
"2401","2022-05-20","3111.5299999999997","8046"
"2402","2023-04-16","2244.95","6498"
"2403","2020-11-14","780.72","4896"
"2404","2022-12-04","1753.6399999999999","7202"
"2405","2020-05-05","4771.42","8364"
"2406","2023-04-23","2644.46","5453"
"2407","2020-05-30","3369.8799999999997","9148"
"2408","2023-05-03","2603.04","1118"
"2409","2023-05-29","1870.11","4245"
"2410","2022-07-31","4641.49","2627"
"2411","2022-12-17","1706.79","4494"
"2412","2022-12-04","4493.24","4551"
"2413","2022-05-14","3171.66","9301"
"2414","2022-12-03","525.59","9985"
"2415","2022-03-30","3077.56","344"
"2416","2022-12-14","4111.96","336"
"2417","2023-01-07","6998.25","541"
"2418","2022-05-15","4276.68","1474"
"2419","2022-12-01","5618.11","4966"
"2420","2020-10-03","5402.5599999999995","1420"
"2421","2022-11-29","1622.55","8063"
"2422","2022-12-07","3404.7799999999997","788"
"2423","2021-11-13","3962.33","5852"
"2424","2020-01-25","2563.64","6710"
"2425","2022-10-08","3139.08","8888"
"2426","2023-08-02","1593.24","9812"
"2427","2021-09-06","2292.93","1157"
"2428","2021-12-20","3437.83","9966"
"2429","2022-07-09","518.64","4881"
"2430","2022-06-20","819.53","87"
"2431","2021-05-14","796.29","5496"
"2432","2020-01-07","3313.53","2311"
"2433","2022-07-25","3047.6000000000004","954"
"2434","2020-05-29","1589.38","9302"
"2435","2021-11-15","4790.759999999999","9514"
"2436","2022-11-19","769.77","7985"
"2437","2022-12-22","1316.3999999999999","6236"
"2438","2020-10-19","1624.06","5796"
"2439","2023-10-15","3040","9896"
"2440","2022-06-19","628.31","4581"
"2441","2023-01-29","3753.0899999999997","1572"
"2442","2021-05-19","7712.14","6624"
"2443","2021-07-20","3297.9799999999996","9672"
"2444","2023-03-09","3140.01","6252"
"2445","2022-11-19","1943.64","3129"
"2446","2020-12-19","4235.11","4182"
"2447","2023-05-01","406.19","348"
"2448","2022-04-04","4333.95","7128"
"2449","2023-01-09","1310.54","3371"
"2450","2022-05-05","541.86","4378"
"2451","2021-10-23","1635.5","651"
"2452","2022-12-24","3082.91","9034"
"2453","2022-10-09","2388.4599999999996","8436"
"2454","2021-05-13","1093.66","738"
"2455","2020-01-09","1062.61","9758"
"2456","2023-01-05","1100.69","3478"
"2457","2022-08-09","3306.27","9644"
"2458","2022-01-07","242","2297"
"2459","2022-02-15","2433.32","9236"
"2460","2022-12-31","1485.31","5164"
"2461","2021-09-15","4181.35","1364"
"2462","2020-11-25","1770.43","5388"
"2463","2021-12-07","396.98","886"
"2464","2023-07-27","1112.01","610"
"2465","2023-05-28","2258.74","9619"
"2466","2023-01-20","3276.59","3675"
"2467","2022-02-28","3126.88","4812"
"2468","2023-07-28","2031.85","1676"
"2469","2020-08-23","2328.15","213"
"2470","2022-08-05","1231.66","7114"
"2471","2022-11-11","621.97","1984"
"2472","2022-10-29","6011.05","8131"
"2473","2020-12-22","3228.9799999999996","2395"
"2474","2020-04-28","4041.99","8511"
"2475","2022-06-11","1556.92","5475"
"2476","2021-10-26","4015.7299999999996","6464"
"2477","2022-11-19","8204.15","6476"
"2478","2022-10-27","649.8","1059"
"2479","2020-12-12","2976.12","9024"
"2480","2021-01-11","4113.16","3891"
"2481","2023-05-31","2024.2400000000002","35"
"2482","2021-11-18","3664.78","1365"
"2483","2022-04-20","283.84","1972"
"2484","2021-08-28","782.5","1881"
"2485","2021-01-21","3344.66","311"
"2486","2020-11-14","3750.22","3690"
"2487","2022-02-11","3060.38","4633"
"2488","2023-09-21","1802.23","70"
"2489","2020-11-26","1941.72","3690"
"2490","2022-10-01","3800.7300000000005","3000"
"2491","2022-11-24","2036.58","7356"
"2492","2023-01-01","508.7","2021"
"2493","2020-11-09","5370.039999999999","674"
"2494","2021-04-13","3654.9800000000005","2837"
"2495","2023-09-06","2691.6099999999997","7885"
"2496","2022-10-08","1170.8600000000001","9003"
"2497","2021-01-26","3767.36","7173"
"2498","2023-01-13","2397.4300000000003","2384"
"2499","2020-09-06","3160.17","9359"
"2500","2022-11-04","1976.7299999999998","947"
"2501","2021-04-09","182.26","1536"
"2502","2022-11-11","3881.8","8835"
"2503","2022-10-07","2423.67","1041"
"2504","2022-03-30","557.21","1911"
"2505","2021-11-28","1386.76","6838"
"2506","2021-01-20","1875.89","6469"
"2507","2023-06-12","1984.94","9900"
"2508","2021-02-16","695.2","1278"
"2509","2021-12-13","1440.03","4784"
"2510","2020-01-19","3229.6900000000005","5324"
"2511","2022-01-17","3115.71","6488"
"2512","2021-05-06","3925.0600000000004","9760"
"2513","2022-11-01","1671.54","6522"
"2514","2023-07-19","1891.9","8595"
"2515","2022-06-20","3241.44","7323"
"2516","2022-07-14","5653.000000000001","6634"
"2517","2023-02-05","975.66","7088"
"2518","2020-04-29","5422.009999999999","1490"
"2519","2022-11-17","3495.45","3451"
"2520","2021-06-14","3059.51","5746"
"2521","2021-04-02","2306.28","6668"
"2522","2020-01-29","499.94","6615"
"2523","2020-07-12","2518.5299999999997","4873"
"2524","2021-01-09","3686.3199999999997","4190"
"2525","2022-12-03","6843.94","4888"
"2526","2022-01-02","5457.64","9914"
"2527","2022-07-30","4779.49","9142"
"2528","2021-02-19","2128.56","2933"
"2529","2020-02-19","3720.05","6701"
"2530","2020-10-27","1422.78","1390"
"2531","2023-10-08","4966.59","2445"
"2532","2020-07-05","2319.61","1703"
"2533","2022-05-03","3285.6","3963"
"2534","2022-06-08","3591.67","9901"
"2535","2021-09-23","1785.14","9846"
"2536","2021-08-20","2733.96","2711"
"2537","2022-08-10","6230.849999999999","7859"
"2538","2020-11-20","1593.86","4551"
"2539","2022-09-07","2891.96","1127"
"2540","2021-02-12","1421.21","9605"
"2541","2020-04-22","1414.12","8457"
"2542","2020-12-22","2357.35","1593"
"2543","2022-12-05","1712.96","7871"
"2544","2023-01-27","2441.9700000000003","8122"
"2545","2021-12-07","1676.14","8199"
"2546","2023-03-05","5277.19","9604"
"2547","2022-08-03","1695.33","6266"
"2548","2022-02-28","6137.78","3734"
"2549","2021-01-28","1417.1399999999999","4512"
"2550","2020-09-03","1952.47","4628"
"2551","2020-12-02","1492.34","2630"
"2552","2022-01-03","616.5","9975"
"2553","2022-09-30","6383.91","1565"
"2554","2021-11-29","3067.12","272"
"2555","2021-11-20","2624.79","9831"
"2556","2022-07-25","3395.8599999999997","2410"
"2557","2022-04-02","4814.99","8337"
"2558","2022-08-27","6065.51","5460"
"2559","2022-12-10","3550.56","9640"
"2560","2021-06-04","5281.67","5155"
"2561","2021-06-18","4258.95","1368"
"2562","2022-01-04","4343.26","375"
"2563","2020-01-25","4737.31","1776"
"2564","2020-02-12","4541.94","5250"
"2565","2020-10-17","2025.29","4833"
"2566","2022-06-14","4903.15","4522"
"2567","2023-01-03","1434.01","4376"
"2568","2020-06-11","1836.3","1298"
"2569","2022-09-25","40.03","9620"
"2570","2023-01-08","2048.8","479"
"2571","2022-12-25","4595.77","2695"
"2572","2023-01-16","3406.99","4451"
"2573","2022-11-17","2637.68","6992"
"2574","2022-12-03","6228.6900000000005","1778"
"2575","2020-09-28","3520.4900000000007","7367"
"2576","2020-05-08","3538.94","2637"
"2577","2021-04-15","5729.85","8993"
"2578","2021-11-18","3474.59","7106"
"2579","2023-10-24","1896.83","235"
"2580","2021-09-06","2694.02","5562"
"2581","2020-05-12","3381.21","1956"
"2582","2022-02-03","2037.5500000000002","6161"
"2583","2023-05-25","604.3","4757"
"2584","2022-05-04","4197.24","4158"
"2585","2023-03-21","3837.54","3606"
"2586","2020-12-14","2061.77","8374"
"2587","2022-08-23","4180.61","6098"
"2588","2020-03-21","2770.59","420"
"2589","2023-01-18","6068.09","1007"
"2590","2022-01-23","3815.09","1564"
"2591","2021-08-09","3016.28","9573"
"2592","2021-09-23","5876.22","1980"
"2593","2021-03-24","3904.25","2663"
"2594","2022-09-16","6149.289999999999","7800"
"2595","2023-05-31","6455.4400000000005","9620"
"2596","2020-01-05","3963.0699999999997","3709"
"2597","2022-12-05","1723.35","5884"
"2598","2022-07-03","5211.54","1150"
"2599","2023-03-27","4079.8500000000004","8574"
"2600","2023-03-12","5872.23","8589"
"2601","2022-11-10","3650.3199999999997","7630"
"2602","2022-02-16","2083.3","3932"
"2603","2022-01-08","3692.56","3071"
"2604","2021-08-28","1136.95","5907"
"2605","2023-07-01","5273.679999999999","2181"
"2606","2022-02-20","973.09","5728"
"2607","2022-12-25","3044.65","5800"
"2608","2020-11-13","2599.5","1431"
"2609","2020-10-13","1889.8700000000001","6507"
"2610","2023-05-31","4422.799999999999","4236"
"2611","2021-08-20","729.54","6549"
"2612","2020-12-08","3391.31","6035"
"2613","2022-02-17","3196.48","3780"
"2614","2022-10-10","894.31","5846"
"2615","2021-03-07","4450.75","4826"
"2616","2021-10-18","1876.02","1371"
"2617","2022-10-11","3721.44","2263"
"2618","2022-10-22","816.28","8130"
"2619","2022-09-20","1997.07","5719"
"2620","2020-08-27","4455.929999999999","1306"
"2621","2022-05-27","3439.25","1415"
"2622","2020-06-19","5304.799999999999","5671"
"2623","2022-01-01","2490.13","1422"
"2624","2023-04-15","3190.8599999999997","8376"
"2625","2020-10-19","2697.61","1653"
"2626","2021-05-05","4624.36","9279"
"2627","2021-07-08","1355.36","7785"
"2628","2021-10-08","833.8000000000001","3595"
"2629","2020-07-25","4004.8","9261"
"2630","2020-05-05","3792.58","8212"
"2631","2021-05-10","4239.099999999999","4769"
"2632","2022-01-24","4029.13","8525"
"2633","2023-03-29","4842.389999999999","7011"
"2634","2021-05-26","5344.68","5576"
"2635","2020-01-11","4422.950000000001","7238"
"2636","2021-12-29","3392.1899999999996","7336"
"2637","2023-02-16","1025.99","3547"
"2638","2021-11-18","3474.2400000000002","8485"
"2639","2021-08-14","2820.7799999999997","396"
"2640","2021-03-02","2481.52","4718"
"2641","2021-11-09","6002.19","1409"
"2642","2023-09-28","1612.57","6041"
"2643","2022-09-26","1713.33","2379"
"2644","2022-01-23","2344.3","2407"
"2645","2022-12-01","564.16","5388"
"2646","2023-01-30","3172.94","9327"
"2647","2021-05-12","1696.22","978"
"2648","2022-12-16","3231.7999999999997","4778"
"2649","2021-05-10","2651","9889"
"2650","2023-08-17","389.4","1646"
"2651","2020-07-09","1390.12","6684"
"2652","2020-08-31","1887.1599999999999","1466"
"2653","2022-07-26","925.89","1002"
"2654","2021-01-01","6045.22","371"
"2655","2023-06-02","2045.6100000000001","2813"
"2656","2023-07-21","2529.18","8138"
"2657","2021-10-26","4176.02","7390"
"2658","2022-09-14","3118.46","7155"
"2659","2022-04-08","5628.66","965"
"2660","2020-01-17","1032.51","6751"
"2661","2021-12-28","2187.83","6404"
"2662","2022-01-07","1910.1999999999998","4856"
"2663","2023-08-12","2829.78","3202"
"2664","2021-10-06","4881.66","432"
"2665","2022-01-11","51.62","4088"
"2666","2022-06-14","2545.18","3838"
"2667","2023-03-22","2021.29","2405"
"2668","2021-02-23","3772.49","3353"
"2669","2022-11-21","4726.42","1910"
"2670","2022-12-11","4757.99","3920"
"2671","2020-02-21","1641.82","2378"
"2672","2021-05-18","2982.16","2528"
"2673","2020-09-19","2692.25","12"
"2674","2023-09-12","3279.39","2189"
"2675","2023-03-31","562.7","9444"
"2676","2022-01-08","698.25","9872"
"2677","2022-11-05","231.48","3146"
"2678","2020-02-28","1927.14","8607"
"2679","2021-11-16","4910.27","5694"
"2680","2022-06-21","3819.0600000000004","431"
"2681","2022-12-25","3304.26","5717"
"2682","2021-03-15","3084.35","5527"
"2683","2022-06-07","3647.8100000000004","745"
"2684","2022-11-28","2554.6899999999996","9099"
"2685","2022-05-07","2527.3","2678"
"2686","2023-05-13","1594.71","1068"
"2687","2021-12-06","2296.2799999999997","5556"
"2688","2021-01-17","1512.1","7334"
"2689","2020-02-23","1651.59","4183"
"2690","2022-05-04","94.99","4430"
"2691","2021-07-19","957.57","9531"
"2692","2021-11-05","6327.2699999999995","5278"
"2693","2020-06-29","4964.83","2137"
"2694","2022-10-03","1331.99","2818"
"2695","2023-05-01","568.0699999999999","8215"
"2696","2023-07-08","2157.01","9224"
"2697","2022-11-22","4498.13","8899"
"2698","2022-02-25","1507.04","1301"
"2699","2022-11-13","5780.0599999999995","5844"
"2700","2020-04-27","7916.03","3964"
"2701","2022-12-20","3354.8199999999997","2482"
"2702","2022-11-11","6324.719999999999","9370"
"2703","2021-05-22","4414.4400000000005","6790"
"2704","2021-09-09","5708.81","7001"
"2705","2022-12-21","1099.41","6595"
"2706","2022-01-16","1838.5","7089"
"2707","2021-12-26","2586.97","4195"
"2708","2023-10-03","218.23","7390"
"2709","2022-06-25","3023.84","3699"
"2710","2023-10-02","3732.24","6405"
"2711","2022-10-02","2369.0299999999997","5208"
"2712","2021-12-30","2067.19","2839"
"2713","2020-01-09","3258.05","2315"
"2714","2020-11-08","3774.43","7816"
"2715","2022-07-16","507.83","4880"
"2716","2023-10-28","5586.16","5833"
"2717","2021-01-18","260.74","8311"
"2718","2021-08-16","847.71","9391"
"2719","2022-05-27","2148.5499999999997","8162"
"2720","2022-11-30","3527.6099999999997","5061"
"2721","2020-03-09","4246.51","6468"
"2722","2022-03-23","4452.09","2843"
"2723","2022-10-12","2671.1","4937"
"2724","2021-04-10","4785.18","735"
"2725","2021-10-18","4918.05","2815"
"2726","2022-09-16","3402.18","2845"
"2727","2023-05-11","3126.82","9149"
"2728","2022-08-09","653.19","9497"
"2729","2021-11-14","1718.31","9744"
"2730","2021-01-15","3270.88","6585"
"2731","2021-03-29","1684.6100000000001","828"
"2732","2023-07-27","4453.17","7435"
"2733","2023-09-28","3075.92","7209"
"2734","2023-07-26","4224.79","1263"
"2735","2022-12-17","4671.3099999999995","2237"
"2736","2022-12-13","1512.4","478"
"2737","2021-01-02","2421.7","862"
"2738","2023-04-17","3025.74","5172"
"2739","2020-01-05","5420.490000000001","4229"
"2740","2022-12-14","370.86","6332"
"2741","2020-05-05","2936.3","1833"
"2742","2020-02-17","3386.51","6397"
"2743","2021-11-15","1136.41","7865"
"2744","2021-05-18","3322.92","9647"
"2745","2020-09-23","4806.099999999999","3845"
"2746","2022-09-07","3894.4900000000002","3923"
"2747","2020-10-30","5142.4","9311"
"2748","2020-11-03","3664.05","3702"
"2749","2022-12-18","1997.28","820"
"2750","2023-07-17","4466.88","334"
"2751","2022-08-03","1244.82","9036"
"2752","2023-06-09","3343","2571"
"2753","2022-05-04","3076.57","5038"
"2754","2022-05-26","2891.3900000000003","3519"
"2755","2021-08-01","1345.0900000000001","7944"
"2756","2021-06-07","2650.7200000000003","6027"
"2757","2020-10-02","5569.68","9755"
"2758","2023-03-28","2950.54","7765"
"2759","2022-01-03","2481.09","4602"
"2760","2022-12-02","530.64","4029"
"2761","2020-11-09","6717.31","7000"
"2762","2021-11-21","2376.04","6277"
"2763","2020-11-10","4913.04","5734"
"2764","2022-10-20","2550.17","9669"
"2765","2022-01-17","807.92","1762"
"2766","2022-05-29","3224.79","4548"
"2767","2023-01-16","1898.76","4626"
"2768","2021-05-21","4229.72","8066"
"2769","2021-11-04","3857.3999999999996","2496"
"2770","2020-11-13","2759.12","1419"
"2771","2022-11-04","1727.34","362"
"2772","2021-04-06","5979.299999999999","2494"
"2773","2022-03-17","1025.3","46"
"2774","2021-11-13","5519.62","5986"
"2775","2022-12-03","913.47","6844"
"2776","2021-12-12","1583.45","9456"
"2777","2021-02-25","4625.43","9813"
"2778","2021-06-19","285.39","8162"
"2779","2022-05-30","90.01","5301"
"2780","2021-09-17","2745.17","5224"
"2781","2021-11-05","472.98","9087"
"2782","2022-02-08","5578.6900000000005","2463"
"2783","2020-03-16","1393.5500000000002","4101"
"2784","2021-11-22","4639.08","3847"
"2785","2023-09-29","4163.26","7651"
"2786","2020-01-25","2040.57","2442"
"2787","2022-02-16","6320.76","5637"
"2788","2020-04-02","4619.5199999999995","8688"
"2789","2020-12-24","1698.33","956"
"2790","2022-08-14","5847.57","3104"
"2791","2021-03-31","4055.4700000000003","7352"
"2792","2023-01-24","5687.9","1688"
"2793","2022-12-09","5741.11","837"
"2794","2021-04-08","2819.8900000000003","1702"
"2795","2022-07-01","2357.63","1800"
"2796","2020-04-21","3854.55","9293"
"2797","2023-02-10","3468.46","2630"
"2798","2023-05-19","1030.49","5546"
"2799","2021-05-11","335.13","1533"
"2800","2020-08-09","554.53","251"
"2801","2022-12-02","1491.77","6068"
"2802","2021-07-03","5444.47","6469"
"2803","2022-10-04","16.53","2612"
"2804","2021-11-26","2697.86","3876"
"2805","2023-10-11","3457.06","3427"
"2806","2020-11-17","2888.0000000000005","7139"
"2807","2020-09-22","1136.82","7398"
"2808","2020-11-10","3048.99","275"
"2809","2020-04-29","4851.42","268"
"2810","2021-11-20","3015.7799999999997","2835"
"2811","2021-01-20","4067.48","2585"
"2812","2020-01-24","4664.5","9008"
"2813","2020-09-15","3018.08","3515"
"2814","2021-08-04","1847.75","4004"
"2815","2020-07-11","1180.43","9101"
"2816","2023-03-18","952.5","1263"
"2817","2023-04-22","2929.21","4483"
"2818","2022-08-26","6916.86","6107"
"2819","2021-08-29","4060.84","603"
"2820","2022-11-26","1646.13","8168"
"2821","2022-09-25","3466.84","4605"
"2822","2022-05-19","4352.25","8298"
"2823","2022-12-19","3047.52","8268"
"2824","2023-01-29","823.96","6337"
"2825","2023-09-29","3346.7400000000002","5750"
"2826","2021-01-25","2939.33","1414"
"2827","2022-06-22","5171.63","5024"
"2828","2020-11-26","3282.9500000000003","6315"
"2829","2022-03-13","6867.079999999999","2609"
"2830","2021-04-07","1463.74","3567"
"2831","2020-07-08","2156.63","238"
"2832","2022-07-17","1761.3700000000001","6831"
"2833","2022-10-11","3416.87","6079"
"2834","2021-06-09","4469.46","9172"
"2835","2020-05-03","790.45","9997"
"2836","2023-05-23","4211.91","6775"
"2837","2022-11-16","2764.55","2912"
"2838","2020-11-24","3990","857"
"2839","2023-10-14","1386.62","6503"
"2840","2022-10-19","2253.33","2632"
"2841","2022-10-06","447.97","6230"
"2842","2021-07-03","2441.78","3652"
"2843","2023-06-13","3789.42","8444"
"2844","2022-05-15","1687.45","9220"
"2845","2023-05-01","1815.02","5985"
"2846","2021-12-25","360.79","158"
"2847","2020-01-30","4609.9400000000005","3294"
"2848","2021-07-31","1356.06","3451"
"2849","2022-11-28","2438.36","9969"
"2850","2021-12-16","5945.08","9389"
"2851","2022-08-07","4944.93","6997"
"2852","2023-01-03","6232.34","4613"
"2853","2023-08-11","1596.21","725"
"2854","2022-12-14","1295.73","3129"
"2855","2023-04-21","1326.86","7404"
"2856","2022-12-10","4628.070000000001","6032"
"2857","2023-06-10","4093.74","7157"
"2858","2022-01-03","1153.92","7606"
"2859","2023-01-19","458.15","828"
"2860","2021-11-05","845.33","2635"
"2861","2022-01-22","1513.19","9369"
"2862","2022-01-01","7273.01","719"
"2863","2023-07-03","3965.0699999999997","322"
"2864","2022-11-17","4501.55","9345"
"2865","2020-06-18","1843.5699999999997","4504"
"2866","2021-04-11","4935.1900000000005","3632"
"2867","2023-01-12","3442.02","4186"
"2868","2022-07-10","1726.13","6334"
"2869","2022-11-06","3920.25","8440"
"2870","2022-09-04","2425.22","4818"
"2871","2023-01-13","6119.719999999999","8531"
"2872","2022-06-11","3614.1400000000003","5427"
"2873","2023-03-18","2767.91","4249"
"2874","2023-03-08","1470.88","3688"
"2875","2022-02-19","3477.28","1278"
"2876","2021-05-04","1633.06","4767"
"2877","2021-11-22","4308.91","1917"
