"id_produto","nome_produto","preco","categoria_id","marca_id","fornecedor_id","data_estoque","status"
"1214","Chocolate","1402.62","5","5","3","2021-11-09","Vendido"
"1215","Celular","627.98","2","1","9","2020-03-05","Vendido"
"1216","Camisa","1844.95","2","9","1","2022-10-12","Vendido"
"1217","Chocolate","817.92","1","10","3","2021-11-24","Vendido"
"1218","Camisa","41.99","5","8","3","2020-05-17","Vendido"
"1219","Livro de Ficção","1238.99","3","5","2","2022-02-01","Vendido"
"1220","Livro de Ficção","554.28","1","3","5","2020-03-30","Vendido"
"1221","Livro de Ficção","1016.6","5","9","8","2022-09-30","Vendido"
"1222","Livro de Ficção","1972.71","4","6","2","2020-04-01","Vendido"
"1223","Camisa","891.59","2","9","9","2022-08-14","Vendido"
"1224","Livro de Ficção","1974.59","5","6","5","2020-01-08","Vendido"
"1225","Chocolate","892.46","1","10","9","2021-11-28","Vendido"
"1226","Celular","1806.77","5","3","10","2020-04-24","Vendido"
"1227","Bola de Futebol","504.95","4","3","1","2022-08-25","Estoque"
"1228","Bola de Futebol","757.16","3","4","3","2020-11-15","Vendido"
"1229","Bola de Futebol","426.2","5","1","2","2022-12-24","Estoque"
"1230","Bola de Futebol","1938.35","3","2","7","2022-01-26","Vendido"
"1231","Bola de Futebol","1788.44","2","2","2","2020-05-19","Vendido"
"1232","Camisa","818.21","1","4","5","2022-07-07","Vendido"
"1233","Livro de Ficção","1246.94","1","9","2","2021-01-01","Vendido"
"1234","Bola de Futebol","1884.96","1","5","9","2021-10-07","Estoque"
"1235","Celular","505.85","1","9","1","2023-04-21","Vendido"
"1236","Chocolate","1303.52","4","7","7","2020-02-22","Vendido"
"1237","Livro de Ficção","375.48","1","1","7","2021-07-30","Vendido"
"1238","Bola de Futebol","1695.63","2","1","10","2020-02-09","Vendido"
"1239","Celular","1060.73","3","8","1","2021-04-29","Vendido"
"1240","Chocolate","1128.83","2","2","4","2022-11-16","Estoque"
"1241","Camisa","524.85","2","6","1","2023-02-12","Vendido"
"1242","Bola de Futebol","1836.09","1","3","1","2023-02-02","Vendido"
"1243","Celular","1704.74","3","1","3","2022-03-31","Vendido"
"1244","Bola de Futebol","878.84","3","5","7","2022-08-31","Vendido"
"1245","Celular","1946.5","1","1","1","2021-08-30","Vendido"
"1246","Bola de Futebol","884.63","1","7","3","2020-08-02","Vendido"
"1247","Livro de Ficção","1333.32","2","10","4","2023-01-13","Vendido"
"1248","Chocolate","463.5","1","3","1","2022-07-14","Vendido"
"1249","Celular","1086.07","1","1","3","2020-03-17","Estoque"
"1250","Camisa","1409.59","1","9","7","2023-10-31","Vendido"
"1251","Chocolate","857.92","5","3","9","2021-12-02","Vendido"
"1252","Camisa","1483.17","2","4","2","2020-09-08","Vendido"
"1253","Bola de Futebol","959.29","1","2","6","2023-04-18","Vendido"
"1254","Celular","1112.99","4","5","1","2022-04-19","Vendido"
"1255","Livro de Ficção","726.82","3","2","3","2022-05-01","Vendido"
"1256","Celular","1483.1","2","3","3","2022-06-24","Vendido"
"1257","Camisa","1173.39","1","4","2","2023-10-14","Vendido"
"1258","Camisa","1102.01","2","7","3","2022-12-27","Vendido"
"1259","Bola de Futebol","349.09","1","4","7","2023-06-22","Vendido"
"1260","Bola de Futebol","1691.67","5","3","2","2020-01-08","Estoque"
"1261","Camisa","1678.45","1","4","6","2022-11-26","Vendido"
"1262","Bola de Futebol","1387.67","3","2","1","2020-08-19","Vendido"
"1263","Celular","947.98","1","2","4","2022-12-04","Vendido"
"1264","Camisa","285.79","4","2","5","2023-05-28","Vendido"
"1265","Chocolate","684.59","1","1","5","2022-04-22","Vendido"
"1266","Celular","1652.18","1","7","7","2020-07-27","Vendido"
"1267","Livro de Ficção","195.07","2","3","6","2022-08-28","Vendido"
"1268","Camisa","1675.82","2","2","1","2021-12-24","Vendido"
"1269","Camisa","1481.74","3","1","2","2022-12-09","Vendido"
"1270","Bola de Futebol","1094.89","1","8","1","2020-09-18","Vendido"
"1271","Livro de Ficção","486.5","2","10","10","2020-02-28","Vendido"
"1272","Chocolate","1460.39","4","3","1","2022-07-11","Vendido"
"1273","Livro de Ficção","1423.08","2","2","5","2023-04-18","Vendido"
"1274","Camisa","1774.81","5","5","1","2022-06-17","Vendido"
"1275","Bola de Futebol","351.64","4","9","7","2021-09-25","Vendido"
"1276","Livro de Ficção","146.16","3","4","2","2022-01-16","Vendido"
"1277","Chocolate","1567.81","2","3","9","2023-05-23","Vendido"
"1278","Livro de Ficção","752.9","5","4","3","2021-03-17","Vendido"
"1279","Bola de Futebol","582.32","1","6","6","2020-09-25","Vendido"
"1280","Chocolate","1769.21","4","10","3","2022-04-17","Vendido"
"1281","Camisa","723.92","2","3","3","2022-06-18","Estoque"
"1282","Camisa","835.74","1","1","4","2022-01-07","Vendido"
"1283","Chocolate","766.58","3","8","2","2021-03-25","Vendido"
"1284","Celular","1343.23","4","10","9","2021-09-22","Vendido"
"1285","Celular","16.84","3","8","5","2020-10-19","Vendido"
"1286","Bola de Futebol","744.55","4","5","4","2022-11-17","Vendido"
"1287","Camisa","1369.79","1","5","5","2022-12-25","Vendido"
"1288","Chocolate","1413.31","5","6","6","2023-07-30","Vendido"
"1289","Celular","1165.71","5","1","3","2020-02-26","Vendido"
"1290","Camisa","1753.97","2","8","5","2021-04-23","Estoque"
"1291","Camisa","1567.82","1","1","3","2021-08-24","Vendido"
"1292","Camisa","1008.2","4","6","1","2023-10-29","Vendido"
"1293","Camisa","705.15","1","10","10","2021-01-30","Vendido"
"1294","Camisa","598.62","4","2","10","2022-01-17","Vendido"
"1295","Camisa","1038.14","1","4","4","2022-03-17","Vendido"
"1296","Celular","1446.42","3","1","8","2022-01-31","Vendido"
"1297","Chocolate","556.1","2","10","3","2020-12-14","Vendido"
"1298","Celular","861.17","1","2","8","2023-05-28","Vendido"
"1299","Camisa","1630.85","1","10","3","2022-11-09","Estoque"
"1300","Bola de Futebol","331.38","2","2","2","2022-10-08","Vendido"
"1301","Bola de Futebol","41.75","5","6","4","2023-06-17","Vendido"
"1302","Livro de Ficção","141.32","2","5","4","2023-01-16","Estoque"
"1303","Camisa","928.27","3","1","1","2020-09-21","Estoque"
"1304","Celular","1806.18","5","2","6","2023-04-01","Vendido"
"1305","Livro de Ficção","986.15","2","6","4","2021-06-28","Vendido"
"1306","Camisa","1868.45","3","2","2","2020-10-09","Estoque"
"1307","Bola de Futebol","276.21","1","7","6","2023-07-07","Vendido"
"1308","Livro de Ficção","187.41","4","7","3","2022-09-21","Vendido"
"1309","Bola de Futebol","343.51","5","2","9","2023-01-23","Estoque"
"1310","Chocolate","1570.54","1","8","4","2020-11-25","Vendido"
"1311","Livro de Ficção","1455.84","2","7","8","2021-11-09","Vendido"
"1312","Chocolate","1577.93","2","3","7","2021-04-14","Vendido"
"1313","Bola de Futebol","763.28","1","2","1","2022-07-08","Vendido"
"1314","Camisa","1609.33","2","5","3","2022-11-19","Vendido"
"1315","Camisa","915.93","1","1","4","2022-11-27","Vendido"
"1316","Livro de Ficção","1764.56","2","1","8","2022-11-15","Vendido"
"1317","Celular","1979.31","1","2","3","2020-06-27","Vendido"
"1318","Livro de Ficção","792.33","1","3","9","2022-04-29","Estoque"
"1319","Livro de Ficção","769.89","1","1","4","2022-01-02","Vendido"
"1320","Chocolate","1324.73","5","7","3","2022-08-09","Vendido"
"1321","Chocolate","43.21","5","4","1","2021-11-29","Vendido"
"1322","Celular","679.17","4","5","5","2021-04-23","Estoque"
"1323","Livro de Ficção","570.23","2","2","1","2022-02-05","Estoque"
"1324","Chocolate","1436","5","7","1","2022-07-07","Vendido"
"1325","Bola de Futebol","1266.62","1","9","3","2021-12-13","Vendido"
"1326","Bola de Futebol","1040.44","1","2","5","2021-07-12","Estoque"
"1327","Celular","1020.01","3","4","2","2020-02-01","Vendido"
"1328","Celular","245.03","2","3","1","2022-10-26","Vendido"
"1329","Chocolate","267.3","4","3","8","2021-12-06","Estoque"
"1330","Camisa","1608.82","2","2","1","2022-11-18","Vendido"
"1331","Bola de Futebol","983.74","4","9","2","2023-04-27","Vendido"
"1332","Livro de Ficção","1479.3","1","5","6","2021-11-29","Estoque"
"1333","Chocolate","1458.55","2","8","2","2020-02-24","Estoque"
"1334","Livro de Ficção","314.11","5","1","4","2022-08-09","Vendido"
"1335","Celular","303.12","5","4","1","2021-11-02","Vendido"
"1336","Celular","954.7","2","6","1","2022-09-04","Estoque"
"1337","Chocolate","973.56","4","10","4","2021-12-25","Vendido"
"1338","Bola de Futebol","599.28","1","6","3","2021-11-11","Vendido"
"1339","Celular","1311.91","4","2","1","2022-07-23","Vendido"
"1340","Celular","1985.7","2","2","3","2022-11-26","Vendido"
"1341","Celular","20.86","1","1","1","2020-02-18","Vendido"
"1342","Chocolate","1493.61","3","9","8","2020-12-31","Estoque"
"1343","Camisa","276.74","1","3","2","2021-01-08","Vendido"
"1344","Chocolate","156.81","2","7","4","2021-10-14","Vendido"
"1345","Chocolate","754.07","2","8","6","2021-06-18","Vendido"
"1346","Livro de Ficção","365.65","1","1","2","2022-07-31","Vendido"
"1347","Celular","1616.67","4","5","2","2020-11-19","Estoque"
"1348","Camisa","1477.06","2","4","10","2021-05-29","Estoque"
"1349","Chocolate","591.62","1","5","4","2022-05-28","Estoque"
"1350","Livro de Ficção","171.68","1","1","2","2021-07-04","Vendido"
"1351","Chocolate","846.52","5","5","5","2020-06-21","Estoque"
"1352","Celular","159.54","2","4","7","2022-12-23","Vendido"
"1353","Celular","1147.25","1","4","4","2023-08-28","Vendido"
"1354","Celular","1674.54","5","2","7","2022-10-14","Vendido"
"1355","Celular","1175.06","3","3","1","2021-11-21","Vendido"
"1356","Camisa","168","3","4","1","2023-01-04","Estoque"
"1357","Celular","1538.93","2","3","7","2022-11-30","Estoque"
"1358","Chocolate","691.3","1","4","4","2020-11-24","Vendido"
"1359","Livro de Ficção","1758.08","2","2","4","2022-11-25","Estoque"
"1360","Livro de Ficção","1154.89","4","8","4","2022-12-11","Vendido"
"1361","Livro de Ficção","330.93","4","2","8","2023-05-13","Vendido"
"1362","Bola de Futebol","586.63","3","7","3","2021-05-04","Vendido"
"1363","Bola de Futebol","1241.46","4","2","8","2020-05-21","Vendido"
"1364","Camisa","1822.75","4","3","4","2020-06-27","Vendido"
"1365","Camisa","563.74","1","4","10","2021-01-18","Vendido"
"1366","Chocolate","106.87","5","10","2","2021-01-28","Vendido"
"1367","Chocolate","1088.77","5","3","1","2020-11-13","Vendido"
"1368","Camisa","1836.25","4","1","1","2021-03-26","Vendido"
"1369","Livro de Ficção","1592.86","3","3","6","2023-09-19","Vendido"
"1370","Camisa","755.22","1","6","1","2020-10-29","Vendido"
"1371","Bola de Futebol","1031.14","2","3","8","2022-01-13","Estoque"
"1372","Chocolate","986.79","5","9","1","2020-11-08","Vendido"
"1373","Celular","1022.38","1","7","1","2020-08-22","Vendido"
"1374","Chocolate","1089.19","5","9","9","2020-08-22","Vendido"
"1375","Celular","927.91","1","3","3","2022-05-30","Estoque"
"1376","Bola de Futebol","1747.56","1","8","1","2021-09-28","Vendido"
"1377","Livro de Ficção","1688.91","3","1","5","2022-05-07","Vendido"
"1378","Livro de Ficção","237.22","1","2","7","2021-12-23","Vendido"
"1379","Livro de Ficção","1989.93","1","6","1","2022-08-19","Estoque"
"1380","Celular","565.23","3","4","10","2023-02-20","Vendido"
"1381","Camisa","1881.8","5","3","5","2021-11-04","Vendido"
"1382","Chocolate","461.75","4","10","4","2023-06-14","Vendido"
"1383","Livro de Ficção","322.39","4","1","4","2023-04-17","Vendido"
"1384","Celular","1372.83","5","8","2","2023-01-17","Estoque"
"1385","Bola de Futebol","988.35","5","10","3","2023-06-18","Vendido"
"1386","Celular","710.72","2","4","3","2021-12-05","Vendido"
"1387","Celular","91.59","2","9","10","2023-08-24","Estoque"
"1388","Bola de Futebol","607.82","2","6","4","2021-03-20","Vendido"
"1389","Chocolate","754.9","1","1","2","2021-08-09","Vendido"
"1390","Livro de Ficção","1664.92","4","9","3","2023-03-23","Vendido"
"1391","Camisa","344.43","2","6","5","2021-06-03","Vendido"
"1392","Chocolate","615.78","5","6","1","2021-03-24","Vendido"
"1393","Bola de Futebol","999.99","3","8","4","2020-12-06","Estoque"
"1394","Livro de Ficção","601.22","2","1","5","2023-08-04","Vendido"
"1395","Camisa","448.98","2","10","8","2023-08-14","Vendido"
"1396","Bola de Futebol","394.69","2","7","2","2023-04-07","Vendido"
"1397","Camisa","1959.1","1","1","1","2022-11-29","Vendido"
"1398","Camisa","493.35","1","1","1","2022-12-02","Vendido"
"1399","Celular","1934.91","2","4","1","2021-07-16","Vendido"
"1400","Celular","797.68","1","1","7","2021-10-22","Estoque"
"1401","Camisa","1891.35","2","5","1","2022-01-28","Estoque"
"1402","Camisa","45.9","1","5","8","2020-06-16","Vendido"
"1403","Livro de Ficção","668.32","5","10","7","2022-05-12","Estoque"
"1404","Chocolate","760.49","2","3","4","2021-01-07","Vendido"
"1405","Bola de Futebol","269.29","3","1","10","2022-03-15","Vendido"
"1406","Celular","1102.11","2","5","2","2023-06-08","Vendido"
"1407","Chocolate","805.72","2","9","1","2021-11-18","Vendido"
"1408","Celular","1534.51","2","4","4","2022-12-31","Vendido"
"1409","Chocolate","145.22","1","10","4","2023-04-08","Vendido"
"1410","Bola de Futebol","516.14","5","4","1","2023-01-12","Estoque"
"1411","Camisa","1841.47","1","3","2","2022-05-13","Vendido"
"1412","Livro de Ficção","702.56","2","1","4","2021-02-25","Vendido"
"1413","Chocolate","168.93","5","1","3","2022-12-01","Vendido"
"1414","Livro de Ficção","1520.32","5","1","3","2021-11-02","Vendido"
"1415","Bola de Futebol","153.05","4","1","2","2022-04-20","Vendido"
"1416","Livro de Ficção","1117.98","2","8","6","2022-02-12","Vendido"
"1417","Camisa","619.09","5","4","5","2022-12-06","Estoque"
"1418","Camisa","1242.49","1","1","9","2021-10-31","Vendido"
"1419","Livro de Ficção","903.19","4","1","7","2021-11-12","Vendido"
"1420","Camisa","64.13","2","5","2","2021-07-23","Vendido"
"1421","Bola de Futebol","1968.75","4","8","4","2022-01-29","Vendido"
"1422","Celular","510.09","1","2","1","2022-02-04","Vendido"
"1423","Bola de Futebol","1658.12","1","2","8","2021-08-06","Vendido"
"1424","Chocolate","1699.03","1","1","1","2021-10-12","Estoque"
"1425","Livro de Ficção","956.04","2","2","9","2022-11-27","Vendido"
"1426","Livro de Ficção","1569.27","5","1","1","2021-09-19","Vendido"
"1427","Livro de Ficção","501.59","1","10","6","2022-04-16","Estoque"
"1428","Livro de Ficção","566.02","1","3","6","2021-03-27","Vendido"
"1429","Chocolate","1838.13","1","2","6","2021-02-23","Vendido"
"1430","Celular","539.35","3","7","1","2021-02-03","Vendido"
"1431","Chocolate","700.65","2","8","1","2021-07-31","Estoque"
"1432","Camisa","1239.31","4","10","9","2021-07-16","Vendido"
"1433","Chocolate","902.24","4","9","10","2020-02-01","Vendido"
"1434","Chocolate","1112.89","3","1","7","2022-10-29","Vendido"
"1435","Bola de Futebol","1046.69","3","3","4","2023-01-08","Estoque"
"1436","Chocolate","1263.69","1","2","1","2020-11-05","Estoque"
"1437","Celular","355.13","3","3","4","2022-11-01","Vendido"
"1438","Chocolate","929.07","5","2","3","2022-04-02","Vendido"
"1439","Camisa","34.03","5","9","1","2021-03-11","Vendido"
"1440","Bola de Futebol","165.15","1","10","1","2021-11-12","Vendido"
"1441","Camisa","1325.68","4","4","7","2023-05-07","Vendido"
"1442","Camisa","432.71","2","3","2","2022-01-29","Estoque"
"1443","Camisa","424.36","1","4","4","2022-09-17","Vendido"
"1444","Bola de Futebol","832.98","2","10","1","2023-04-03","Vendido"
"1445","Camisa","708.44","4","5","6","2021-11-19","Vendido"
"1446","Camisa","1548.47","1","5","3","2021-06-27","Estoque"
"1447","Celular","1764.66","5","6","6","2022-12-11","Vendido"
"1448","Livro de Ficção","1793.23","2","5","4","2021-11-13","Estoque"
"1449","Celular","1265.79","3","1","8","2021-09-26","Vendido"
"1450","Chocolate","1353.55","1","2","8","2022-07-20","Estoque"
"1451","Livro de Ficção","650.83","5","1","1","2022-12-19","Vendido"
"1452","Celular","67.81","2","9","4","2023-07-23","Vendido"
"1453","Celular","861.22","3","3","5","2021-08-31","Estoque"
"1454","Celular","1242.91","4","8","4","2020-09-22","Vendido"
"1455","Livro de Ficção","1094.04","4","6","2","2020-12-23","Vendido"
"1456","Camisa","940.63","4","10","1","2023-03-31","Vendido"
"1457","Camisa","1643.88","2","2","10","2023-01-09","Vendido"
"1458","Livro de Ficção","242","2","4","6","2021-12-18","Vendido"
"1459","Camisa","997.52","4","4","9","2020-12-24","Vendido"
"1460","Livro de Ficção","17.95","5","2","4","2022-01-29","Vendido"
"1461","Livro de Ficção","1391.38","5","3","1","2021-02-22","Vendido"
"1462","Camisa","44.71","2","7","3","2022-03-01","Vendido"
"1463","Celular","1996.92","2","1","2","2021-03-15","Vendido"
"1464","Celular","1893.98","4","1","2","2021-10-13","Vendido"
"1465","Bola de Futebol","623.44","2","1","2","2022-07-05","Vendido"
"1466","Camisa","1756.36","5","2","3","2022-01-05","Vendido"
"1467","Livro de Ficção","586.19","5","3","4","2020-01-19","Vendido"
"1468","Celular","1769.82","5","3","2","2023-07-02","Estoque"
"1469","Livro de Ficção","272.99","1","1","6","2021-11-23","Vendido"
"1470","Chocolate","1665.26","3","3","10","2021-10-18","Vendido"
"1471","Chocolate","100.64","2","8","1","2021-07-08","Vendido"
"1472","Camisa","467.37","2","3","7","2021-09-16","Estoque"
"1473","Chocolate","580.73","5","10","3","2021-01-24","Estoque"
"1474","Chocolate","1273.35","4","3","1","2022-08-31","Vendido"
"1475","Livro de Ficção","1860.39","4","1","4","2022-11-11","Vendido"
"1476","Bola de Futebol","1272.71","1","8","4","2022-11-27","Estoque"
"1477","Camisa","832.19","2","9","6","2023-04-28","Vendido"
"1478","Celular","1721.84","2","1","3","2022-12-15","Vendido"
"1479","Camisa","1289.62","5","3","1","2021-05-25","Vendido"
"1480","Chocolate","1888.63","3","7","2","2023-09-23","Vendido"
"1481","Camisa","272.07","2","10","1","2021-02-09","Vendido"
"1482","Camisa","1808.37","1","7","4","2022-01-05","Vendido"
"1483","Camisa","87.96","2","2","8","2022-11-12","Vendido"
"1484","Celular","518.65","2","8","7","2021-05-05","Vendido"
"1485","Bola de Futebol","1390.8","1","1","10","2022-03-08","Vendido"
"1486","Chocolate","1752.88","1","9","4","2022-09-06","Vendido"
"1487","Bola de Futebol","180.13","1","6","3","2022-08-10","Vendido"
"1488","Bola de Futebol","1512.71","2","10","5","2022-03-10","Vendido"
"1489","Livro de Ficção","382.52","1","3","8","2022-05-03","Vendido"
"1490","Celular","1653.85","1","7","3","2023-02-23","Vendido"
"1491","Camisa","12.77","4","9","7","2020-05-31","Estoque"
"1492","Chocolate","668.89","1","10","2","2020-09-19","Estoque"
